"","aru_id","plot","date","distance","class","percent.cover","all.flower.count","canopy_height_top","observer","notes"
"965","ARUQ4","N",2024-08-05,5,"Salix Arctica",14,2,1,"EB",NA
"966","ARUQ4","N",2024-08-05,5,"xxxlitter",30,2,1,"EB",NA
"967","ARUQ4","N",2024-08-05,5,"Salix Richardsonii ",6,2,4,"EB",NA
"968","ARUQ4","N",2024-08-05,5,"Astragalus",1,2,1,"EB",NA
"969","ARUQ4","E",2024-08-05,5,"Salix Richardsonii ",78,10,67,"EB",NA
"970","ARUQ4","E",2024-08-05,5,"Graminoid/horsetails",9,2,1,"EB",NA
"971","ARUQ4","E",2024-08-05,5,"xxxmoss",5,2,1,"EB",NA
"972","ARUQ4","E",2024-08-05,5,"xxxlitter",20,2,1,"EB",NA
"973","ARUQ4","S",2024-08-05,5,"Graminoid/horsetails",58,2,35,"EB",NA
"974","ARUQ4","S",2024-08-05,5,"xxxlitter",26,2,1,"EB",NA
"975","ARUQ4","S",2024-08-05,5,"Salix Richardsonii ",5,2,1,"EB",NA
"976","ARUQ4","S",2024-08-05,5,"Astragalus",9,25,23,"EB",NA
"977","ARUQ4","S",2024-08-05,5,"Oxytropis",3,3,1,"EB",NA
"978","ARUQ4","S",2024-08-05,5,"Saxifrage",1,2,1,"EB",NA
"979","ARUQ4","S",2024-08-05,5,"xxxmoss",5,2,1,"EB",NA
"980","ARUQ4","S",2024-08-05,5,"Pedicularis spp",1,2,1,"EB",NA
"981","ARUQ4","S",2024-08-05,5,"otherforb",2,2,1,"EB","Maybe small arctic dock"
"982","ARUQ4","W",2024-08-05,5,"Salix Richardsonii ",23,2,44,"EB",NA
"983","ARUQ4","W",2024-08-05,5,"Salix Arctica",13,14,1,"EB",NA
"984","ARUQ4","W",2024-08-05,5,"xxxmoss",16,2,1,"EB",NA
"985","ARUQ4","W",2024-08-05,5,"Graminoid/horsetails",24,2,1,"EB",NA
"986","ARUQ4","W",2024-08-05,5,"xxxlitter",18,2,1,"EB",NA
"987","ARUQ4","W",2024-08-05,5,"Astragalus",4,2,1,"EB",NA
"988","ARUQ4","W",2024-08-05,5,"Oxytropis",2,2,1,"EB",NA
"989","ARUQ2","Core",2024-08-05,0,"Astragalus",35,28,39,"EB",NA
"990","ARUQ2","Core",2024-08-05,0,"Salix Richardsonii ",25,29,1,"EB",NA
"991","ARUQ2","Core",2024-08-05,0,"Salix Arctica",3,2,1,"EB",NA
"992","ARUQ2","Core",2024-08-05,0,"Polygonum viviparum",1,3,1,"EB",NA
"993","ARUQ2","Core",2024-08-05,0,"xxxlitter",15,2,1,"EB",NA
"994","ARUQ2","Core",2024-08-05,0,"xxxmoss",19,2,1,"EB",NA
"995","ARUQ2","Core",2024-08-05,0,"Graminoid/horsetails",2,2,52,"EB",NA
"996","ARUQ2","N",2024-08-05,5,"Salix Richardsonii ",25,2,1,"EB",NA
"997","ARUQ2","N",2024-08-05,5,"Petasites frigidus",13,3,37,"EB",NA
"998","ARUQ2","N",2024-08-05,5,"Salix Arctica",7,2,1,"EB",NA
"999","ARUQ2","N",2024-08-05,5,"Stellaria",1,14,1,"EB",NA
"1000","ARUQ2","N",2024-08-05,5,"xxxlitter",38,2,1,"EB",NA
"1001","ARUQ2","N",2024-08-05,5,"xxxmoss",5,2,1,"EB",NA
"1002","ARUQ2","N",2024-08-05,5,"Graminoid/horsetails",15,2,1,"EB",NA
"1003","ARUQ2","E",2024-08-05,5,"Astragalus",21,5,1,"EB",NA
"1004","ARUQ2","E",2024-08-05,5,"Salix Richardsonii ",26,22,39,"EB",NA
"1005","ARUQ2","E",2024-08-05,5,"Polygonum viviparum",1,14,1,"EB",NA
"1006","ARUQ2","E",2024-08-05,5,"Salix Arctica",7,2,1,"EB",NA
"1007","ARUQ2","E",2024-08-05,5,"Graminoid/horsetails",18,2,68,"EB",NA
"1008","ARUQ2","E",2024-08-05,5,"xxxmoss",12,2,1,"EB",NA
"1009","ARUQ2","S",2024-08-05,5,"Salix Richardsonii ",32,2,10,"EB",NA
"1010","ARUQ2","S",2024-08-05,5,"Salix Arctica",16,21,1,"EB",NA
"1011","ARUQ2","S",2024-08-05,5,"Petasites frigidus",8,2,1,"EB",NA
"1012","ARUQ2","S",2024-08-05,5,"xxxmoss",29,2,1,"EB",NA
"1013","ARUQ2","S",2024-08-05,5,"Stellaria",1,14,1,"EB",NA
"1014","ARUQ2","S",2024-08-05,5,"xxxlitter",18,2,1,"EB",NA
"1015","ARUQ2","W",2024-08-05,5,"Petasites frigidus",23,2,17,"EB",NA
"1016","ARUQ2","W",2024-08-05,5,"Salix Richardsonii ",19,2,1,"EB",NA
"1017","ARUQ2","W",2024-08-05,5,"Salix Arctica",10,22,1,"EB",NA
"1018","ARUQ2","W",2024-08-05,5,"xxxmoss",25,2,1,"EB",NA
"1019","ARUQ2","W",2024-08-05,5,"xxxlitter",12,2,1,"EB",NA
"1020","ARUQ2","W",2024-08-05,5,"Astragalus",9,2,1,"EB",NA
"1021","ARUQ2","W",2024-08-05,5,"Graminoid/horsetails",8,2,1,"EB",NA
